Time(Local),Import,Export,Flow from NO
01.08.2026 23:00:00 +02:00,1365.32,4659.93,3294.61
02.08.2026 00:00:00 +02:00,1588.43,4537.10,2948.67
02.08.2026 01:00:00 +02:00,1330.55,4456.63,3126.08
02.08.2026 02:00:00 +02:00,1133.72,4471.07,3337.35
02.08.2026 03:00:00 +02:00,1215.76,4596.32,3380.56
02.08.2026 04:00:00 +02:00,1132.08,4444.42,3312.34
02.08.2026 05:00:00 +02:00,1095.92,4562.29,3466.37
02.08.2026 06:00:00 +02:00,1131.91,4137.61,3005.70
02.08.2026 07:00:00 +02:00,1051.80,3769.40,2717.61
02.08.2026 08:00:00 +02:00,1470.11,2505.57,1035.46
02.08.2026 09:00:00 +02:00,3297.20,2103.97,-1193.23
02.08.2026 10:00:00 +02:00,4274.13,1816.54,-2457.59
02.08.2026 11:00:00 +02:00,4430.11,1567.62,-2862.49
02.08.2026 12:00:00 +02:00,4491.73,1508.64,-2983.09
02.08.2026 13:00:00 +02:00,4457.75,1546.90,-2910.85
02.08.2026 14:00:00 +02:00,4338.59,1492.73,-2845.85
02.08.2026 15:00:00 +02:00,4355.17,1681.68,-2673.48
02.08.2026 16:00:00 +02:00,3913.98,1825.06,-2088.92
02.08.2026 17:00:00 +02:00,2904.28,1903.69,-1000.58
02.08.2026 18:00:00 +02:00,1515.11,3245.95,1730.84
02.08.2026 19:00:00 +02:00,1194.77,4718.14,3523.36
02.08.2026 20:00:00 +02:00,1165.13,5123.59,3958.46
02.08.2026 21:00:00 +02:00,1175.69,5122.20,3946.51
02.08.2026 22:00:00 +02:00,1201.02,5130.48,3929.46
02.08.2026 23:00:00 +02:00,1281.57,4389.38,3107.81
03.08.2026 00:00:00 +02:00,1124.45,3752.93,2628.47
03.08.2026 01:00:00 +02:00,1097.87,3725.57,2627.70
03.08.2026 02:00:00 +02:00,1146.12,3902.78,2756.66
03.08.2026 03:00:00 +02:00,1219.15,3558.94,2339.79
03.08.2026 04:00:00 +02:00,1168.48,3728.51,2560.03
03.08.2026 05:00:00 +02:00,1115.31,4049.14,2933.84
03.08.2026 06:00:00 +02:00,1191.69,4697.93,3506.24
03.08.2026 07:00:00 +02:00,1159.24,4669.22,3509.98
03.08.2026 08:00:00 +02:00,1221.26,3847.54,2626.28
03.08.2026 09:00:00 +02:00,1387.45,2441.51,1054.06
03.08.2026 10:00:00 +02:00,2672.95,2173.25,-499.71
03.08.2026 11:00:00 +02:00,3877.91,2101.13,-1776.78
03.08.2026 12:00:00 +02:00,4270.39,1918.07,-2352.32
03.08.2026 13:00:00 +02:00,4136.04,2048.38,-2087.66
03.08.2026 14:00:00 +02:00,3942.95,1979.04,-1963.91
03.08.2026 15:00:00 +02:00,3431.07,1935.04,-1496.03
03.08.2026 16:00:00 +02:00,2571.37,2008.68,-562.69
03.08.2026 17:00:00 +02:00,1215.89,2844.71,1628.83
03.08.2026 18:00:00 +02:00,1259.52,4302.50,3042.98
03.08.2026 19:00:00 +02:00,226.13,4999.80,4773.67
03.08.2026 20:00:00 +02:00,143.10,4926.32,4783.22
03.08.2026 21:00:00 +02:00,218.72,4862.39,4643.67
03.08.2026 22:00:00 +02:00,942.26,4863.79,3921.53
03.08.2026 23:00:00 +02:00,1060.40,4581.66,3521.26
04.08.2026 00:00:00 +02:00,1147.36,4151.41,3004.05
04.08.2026 01:00:00 +02:00,1159.05,3692.88,2533.83
04.08.2026 02:00:00 +02:00,1141.06,3406.65,2265.58
04.08.2026 03:00:00 +02:00,1135.86,3221.61,2085.75
04.08.2026 04:00:00 +02:00,1120.38,3420.24,2299.87
04.08.2026 05:00:00 +02:00,1070.63,4257.30,3186.66
04.08.2026 06:00:00 +02:00,1049.85,4495.92,3446.07
04.08.2026 07:00:00 +02:00,1052.85,4752.47,3699.62
04.08.2026 08:00:00 +02:00,1205.08,4369.00,3163.92
04.08.2026 09:00:00 +02:00,1016.33,2735.12,1718.79
04.08.2026 10:00:00 +02:00,2519.56,1846.50,-673.06
04.08.2026 11:00:00 +02:00,3865.91,1755.10,-2110.81
04.08.2026 12:00:00 +02:00,4262.99,1707.92,-2555.07
04.08.2026 13:00:00 +02:00,4366.33,1622.81,-2743.52
04.08.2026 14:00:00 +02:00,4314.71,1527.28,-2787.43
04.08.2026 15:00:00 +02:00,3824.45,1793.58,-2030.88
04.08.2026 16:00:00 +02:00,2503.30,1496.91,-1006.39
04.08.2026 17:00:00 +02:00,1353.10,2768.24,1415.14
04.08.2026 18:00:00 +02:00,1265.99,4157.96,2891.97
04.08.2026 19:00:00 +02:00,430.44,4599.60,4169.16
04.08.2026 20:00:00 +02:00,814.33,4674.49,3860.17
04.08.2026 21:00:00 +02:00,1132.48,4703.71,3571.23
04.08.2026 22:00:00 +02:00,1273.97,4742.92,3468.95
04.08.2026 23:00:00 +02:00,1193.15,4703.00,3509.85
05.08.2026 00:00:00 +02:00,1268.02,4652.46,3384.44
05.08.2026 01:00:00 +02:00,1264.87,4709.86,3444.99
05.08.2026 02:00:00 +02:00,1183.10,4339.47,3156.37
05.08.2026 03:00:00 +02:00,1202.36,3930.11,2727.75
05.08.2026 04:00:00 +02:00,1404.20,4062.93,2658.73
05.08.2026 05:00:00 +02:00,1344.90,3754.90,2410.01
05.08.2026 06:00:00 +02:00,1361.78,3529.12,2167.33
05.08.2026 07:00:00 +02:00,1251.70,3700.72,2449.03
05.08.2026 08:00:00 +02:00,1180.35,2143.10,962.75
05.08.2026 09:00:00 +02:00,2058.66,573.56,-1485.10
05.08.2026 10:00:00 +02:00,3919.09,462.01,-3457.08
05.08.2026 11:00:00 +02:00,4642.69,575.53,-4067.15
05.08.2026 12:00:00 +02:00,5183.68,588.89,-4594.80
05.08.2026 13:00:00 +02:00,5139.06,588.14,-4550.92
05.08.2026 14:00:00 +02:00,5172.83,580.69,-4592.14
05.08.2026 15:00:00 +02:00,5126.73,559.48,-4567.25
05.08.2026 16:00:00 +02:00,5104.43,553.89,-4550.54
05.08.2026 17:00:00 +02:00,3881.66,421.46,-3460.20
05.08.2026 18:00:00 +02:00,2319.46,1260.85,-1058.61
05.08.2026 19:00:00 +02:00,1320.37,2523.91,1203.54
05.08.2026 20:00:00 +02:00,1151.83,3676.32,2524.49
05.08.2026 21:00:00 +02:00,1219.26,4385.08,3165.82
05.08.2026 22:00:00 +02:00,1139.53,5006.24,3866.71
05.08.2026 23:00:00 +02:00,1102.84,4884.73,3781.88
06.08.2026 00:00:00 +02:00,1187.84,4381.59,3193.76
06.08.2026 01:00:00 +02:00,1119.28,3826.51,2707.22
06.08.2026 02:00:00 +02:00,1186.26,3202.35,2016.09
06.08.2026 03:00:00 +02:00,1458.20,2777.18,1318.99
06.08.2026 04:00:00 +02:00,1673.65,2342.35,668.70
06.08.2026 05:00:00 +02:00,1246.67,2609.57,1362.90
06.08.2026 06:00:00 +02:00,1326.19,2959.17,1632.98
06.08.2026 07:00:00 +02:00,1380.37,2734.87,1354.50
06.08.2026 08:00:00 +02:00,1858.57,2027.20,168.63
06.08.2026 09:00:00 +02:00,3154.81,923.23,-2231.58
06.08.2026 10:00:00 +02:00,3794.96,533.23,-3261.74
06.08.2026 11:00:00 +02:00,3871.37,972.27,-2899.10
06.08.2026 12:00:00 +02:00,4043.92,1292.71,-2751.21
06.08.2026 13:00:00 +02:00,4258.99,1651.73,-2607.26
06.08.2026 14:00:00 +02:00,4310.55,1625.44,-2685.11
06.08.2026 15:00:00 +02:00,4216.54,1668.34,-2548.20
06.08.2026 16:00:00 +02:00,4222.72,1753.59,-2469.12
06.08.2026 17:00:00 +02:00,3812.43,1857.95,-1954.48
06.08.2026 18:00:00 +02:00,2778.50,1967.59,-810.91
06.08.2026 19:00:00 +02:00,1747.23,2812.04,1064.81
06.08.2026 20:00:00 +02:00,1503.10,3283.16,1780.06
06.08.2026 21:00:00 +02:00,1452.62,3723.30,2270.68
06.08.2026 22:00:00 +02:00,1465.85,3891.65,2425.80
06.08.2026 23:00:00 +02:00,1419.42,3856.78,2437.36
07.08.2026 00:00:00 +02:00,1669.74,3831.25,2161.51
07.08.2026 01:00:00 +02:00,1714.40,3756.36,2041.96
07.08.2026 02:00:00 +02:00,1782.43,3395.87,1613.43
07.08.2026 03:00:00 +02:00,1710.77,3164.57,1453.80
07.08.2026 04:00:00 +02:00,1652.46,2881.08,1228.62
07.08.2026 05:00:00 +02:00,1731.29,3366.52,1635.23
07.08.2026 06:00:00 +02:00,1506.61,3935.78,2429.17
07.08.2026 07:00:00 +02:00,1445.81,3993.72,2547.91
07.08.2026 08:00:00 +02:00,1632.07,3252.90,1620.84
07.08.2026 09:00:00 +02:00,1916.85,1922.77,5.92
07.08.2026 10:00:00 +02:00,3097.62,1090.21,-2007.41
07.08.2026 11:00:00 +02:00,3547.54,602.23,-2945.31
07.08.2026 12:00:00 +02:00,4020.69,356.62,-3664.07
07.08.2026 13:00:00 +02:00,4029.08,355.03,-3674.04
07.08.2026 14:00:00 +02:00,3924.04,377.15,-3546.90
07.08.2026 15:00:00 +02:00,3799.83,431.04,-3368.79
07.08.2026 16:00:00 +02:00,3180.60,389.62,-2790.98
07.08.2026 17:00:00 +02:00,1815.99,743.15,-1072.84
07.08.2026 18:00:00 +02:00,1347.90,2570.12,1222.22
07.08.2026 19:00:00 +02:00,1312.85,3837.50,2524.65
07.08.2026 20:00:00 +02:00,1262.90,4683.52,3420.62
07.08.2026 21:00:00 +02:00,1168.17,4817.89,3649.72
07.08.2026 22:00:00 +02:00,1331.29,4784.20,3452.91
07.08.2026 23:00:00 +02:00,1377.57,4849.90,3472.33
08.08.2026 00:00:00 +02:00,1690.43,4311.65,2621.22
08.08.2026 01:00:00 +02:00,1662.58,3934.09,2271.51
08.08.2026 02:00:00 +02:00,1784.84,3655.41,1870.58
08.08.2026 03:00:00 +02:00,1837.66,3344.74,1507.09
08.08.2026 04:00:00 +02:00,1816.29,3442.77,1626.49
08.08.2026 05:00:00 +02:00,1799.24,3514.01,1714.77
08.08.2026 06:00:00 +02:00,1728.30,3514.53,1786.23
08.08.2026 07:00:00 +02:00,1638.66,3297.38,1658.71
08.08.2026 08:00:00 +02:00,1710.54,2149.98,439.43
08.08.2026 09:00:00 +02:00,2978.13,1118.72,-1859.40
08.08.2026 10:00:00 +02:00,3690.53,682.98,-3007.55
08.08.2026 11:00:00 +02:00,4174.94,234.76,-3940.18
08.08.2026 12:00:00 +02:00,4415.10,71.60,-4343.50
08.08.2026 13:00:00 +02:00,4930.11,0.00,-4930.11
08.08.2026 14:00:00 +02:00,5228.46,2.90,-5225.56
08.08.2026 15:00:00 +02:00,4718.10,76.56,-4641.55
08.08.2026 16:00:00 +02:00,4089.96,135.94,-3954.03
08.08.2026 17:00:00 +02:00,2965.86,705.96,-2259.91
08.08.2026 18:00:00 +02:00,1444.99,2463.56,1018.57
08.08.2026 19:00:00 +02:00,1315.28,3949.60,2634.32
08.08.2026 20:00:00 +02:00,1413.17,4494.70,3081.53
08.08.2026 21:00:00 +02:00,1388.69,4905.19,3516.50
08.08.2026 22:00:00 +02:00,1475.80,4966.22,3490.42
08.08.2026 23:00:00 +02:00,1502.27,4745.89,3243.63
09.08.2026 00:00:00 +02:00,1342.70,4299.66,2956.96
09.08.2026 01:00:00 +02:00,1523.12,4144.91,2621.79
09.08.2026 02:00:00 +02:00,1546.14,3966.56,2420.42
09.08.2026 03:00:00 +02:00,1503.30,4101.17,2597.87
09.08.2026 04:00:00 +02:00,1424.17,4197.56,2773.39
09.08.2026 05:00:00 +02:00,1219.35,4317.20,3097.85
09.08.2026 06:00:00 +02:00,1486.74,3980.46,2493.71
09.08.2026 07:00:00 +02:00,1397.30,3444.25,2046.95
09.08.2026 08:00:00 +02:00,1429.71,2230.42,800.70
09.08.2026 09:00:00 +02:00,3396.26,1935.57,-1460.70
09.08.2026 10:00:00 +02:00,4183.52,1555.38,-2628.14
09.08.2026 11:00:00 +02:00,4586.31,1471.30,-3115.01
09.08.2026 12:00:00 +02:00,4749.99,1478.29,-3271.70
09.08.2026 13:00:00 +02:00,5063.58,1458.72,-3604.86
09.08.2026 14:00:00 +02:00,5093.72,1415.86,-3677.86
09.08.2026 15:00:00 +02:00,4813.30,1148.56,-3664.74
09.08.2026 16:00:00 +02:00,3937.28,1327.62,-2609.66
09.08.2026 17:00:00 +02:00,2668.89,1955.38,-713.51
09.08.2026 18:00:00 +02:00,1545.33,3434.60,1889.27
09.08.2026 19:00:00 +02:00,1334.88,4363.63,3028.75
09.08.2026 20:00:00 +02:00,1538.49,4448.50,2910.01
09.08.2026 21:00:00 +02:00,1656.55,4451.79,2795.24
09.08.2026 22:00:00 +02:00,1817.18,4229.86,2412.68
09.08.2026 23:00:00 +02:00,1961.66,4005.36,2043.70
10.08.2026 00:00:00 +02:00,2439.32,3125.83,686.51
10.08.2026 01:00:00 +02:00,2456.26,2858.43,402.17
10.08.2026 02:00:00 +02:00,2267.92,2797.38,529.46
10.08.2026 03:00:00 +02:00,2038.79,3052.03,1013.24
10.08.2026 04:00:00 +02:00,1879.13,3264.86,1385.73
10.08.2026 05:00:00 +02:00,1930.88,3771.16,1840.28
10.08.2026 06:00:00 +02:00,1874.98,4450.75,2575.77
10.08.2026 07:00:00 +02:00,1563.15,4508.28,2945.13
10.08.2026 08:00:00 +02:00,1418.54,4499.71,3081.18
10.08.2026 09:00:00 +02:00,1357.21,2939.96,1582.75
10.08.2026 10:00:00 +02:00,1826.65,1823.40,-3.25
10.08.2026 11:00:00 +02:00,3067.58,1703.45,-1364.12
10.08.2026 12:00:00 +02:00,3785.43,1787.97,-1997.46
10.08.2026 13:00:00 +02:00,3991.25,1864.95,-2126.30
10.08.2026 14:00:00 +02:00,4003.27,1907.44,-2095.83
10.08.2026 15:00:00 +02:00,3826.57,2043.16,-1783.40
10.08.2026 16:00:00 +02:00,3398.90,2106.80,-1292.09
10.08.2026 17:00:00 +02:00,2234.76,2171.13,-63.63
10.08.2026 18:00:00 +02:00,1832.38,2536.73,704.34
10.08.2026 19:00:00 +02:00,1433.61,3156.87,1723.26
10.08.2026 20:00:00 +02:00,1306.40,3850.41,2544.01
10.08.2026 21:00:00 +02:00,1486.63,3839.24,2352.61
10.08.2026 22:00:00 +02:00,1567.30,3820.44,2253.14
10.08.2026 23:00:00 +02:00,1634.36,3448.71,1814.35
11.08.2026 00:00:00 +02:00,1728.17,2957.60,1229.43
11.08.2026 01:00:00 +02:00,1693.05,2944.67,1251.62
11.08.2026 02:00:00 +02:00,1779.78,2834.17,1054.38
11.08.2026 03:00:00 +02:00,1833.85,3060.75,1226.90
11.08.2026 04:00:00 +02:00,1711.20,3316.20,1605.00
11.08.2026 05:00:00 +02:00,1554.64,3543.72,1989.08
11.08.2026 06:00:00 +02:00,1210.54,3707.74,2497.20
11.08.2026 07:00:00 +02:00,1124.08,3705.12,2581.03
11.08.2026 08:00:00 +02:00,1455.29,2324.11,868.82
11.08.2026 09:00:00 +02:00,1948.10,1668.93,-279.18
11.08.2026 10:00:00 +02:00,3485.38,1514.15,-1971.23
11.08.2026 11:00:00 +02:00,4121.86,1497.67,-2624.19
11.08.2026 12:00:00 +02:00,4084.15,1449.68,-2634.47
11.08.2026 13:00:00 +02:00,3896.11,1455.82,-2440.29
11.08.2026 14:00:00 +02:00,3910.37,1474.14,-2436.24
11.08.2026 15:00:00 +02:00,4032.62,1499.26,-2533.37
11.08.2026 16:00:00 +02:00,3714.97,1510.48,-2204.49
11.08.2026 17:00:00 +02:00,2016.25,1651.62,-364.64
11.08.2026 18:00:00 +02:00,1251.77,3187.72,1935.95
11.08.2026 19:00:00 +02:00,1189.68,4021.36,2831.68
11.08.2026 20:00:00 +02:00,1027.82,4314.89,3287.07
11.08.2026 21:00:00 +02:00,898.22,4338.12,3439.90
11.08.2026 22:00:00 +02:00,969.83,4167.78,3197.94
11.08.2026 23:00:00 +02:00,1177.53,4199.10,3021.57
12.08.2026 00:00:00 +02:00,1224.05,3822.59,2598.54
12.08.2026 01:00:00 +02:00,1304.71,3322.46,2017.75
12.08.2026 02:00:00 +02:00,1261.87,2989.00,1727.13
12.08.2026 03:00:00 +02:00,1234.07,2919.64,1685.56
12.08.2026 04:00:00 +02:00,1233.76,3004.05,1770.29
12.08.2026 05:00:00 +02:00,1265.61,3549.41,2283.80
12.08.2026 06:00:00 +02:00,1096.85,4222.54,3125.69
12.08.2026 07:00:00 +02:00,1152.26,4118.13,2965.87
12.08.2026 08:00:00 +02:00,1154.70,2899.99,1745.29
12.08.2026 09:00:00 +02:00,1989.89,1673.63,-316.25
12.08.2026 10:00:00 +02:00,3891.98,1529.46,-2362.53
12.08.2026 11:00:00 +02:00,4370.64,1537.65,-2832.99
12.08.2026 12:00:00 +02:00,4479.70,1542.43,-2937.27
12.08.2026 13:00:00 +02:00,4481.88,1539.79,-2942.09
12.08.2026 14:00:00 +02:00,4409.66,1542.47,-2867.19
12.08.2026 15:00:00 +02:00,4348.53,1486.07,-2862.45
12.08.2026 16:00:00 +02:00,3312.08,1065.75,-2246.32
12.08.2026 17:00:00 +02:00,1279.01,1961.57,682.57
12.08.2026 18:00:00 +02:00,583.65,3280.50,2696.85
12.08.2026 19:00:00 +02:00,517.27,4014.25,3496.98
12.08.2026 20:00:00 +02:00,522.22,3909.51,3387.29
12.08.2026 21:00:00 +02:00,301.13,3229.84,2928.71
12.08.2026 22:00:00 +02:00,615.09,3572.18,2957.10
12.08.2026 23:00:00 +02:00,770.46,3428.73,2658.27
13.08.2026 00:00:00 +02:00,669.98,3407.62,2737.64
13.08.2026 01:00:00 +02:00,760.32,3140.72,2380.39
13.08.2026 02:00:00 +02:00,828.79,3043.08,2214.29
13.08.2026 03:00:00 +02:00,943.56,3113.32,2169.77
13.08.2026 04:00:00 +02:00,930.24,3166.77,2236.52
13.08.2026 05:00:00 +02:00,997.32,3949.30,2951.98
13.08.2026 06:00:00 +02:00,679.15,4359.57,3680.43
13.08.2026 07:00:00 +02:00,901.72,4025.31,3123.58
13.08.2026 08:00:00 +02:00,781.81,3069.13,2287.32
13.08.2026 09:00:00 +02:00,1396.28,1799.56,403.28
13.08.2026 10:00:00 +02:00,2777.96,1513.42,-1264.54
13.08.2026 11:00:00 +02:00,4123.84,1499.31,-2624.52
13.08.2026 12:00:00 +02:00,4268.57,1499.12,-2769.45
13.08.2026 13:00:00 +02:00,4287.97,1499.03,-2788.94
13.08.2026 14:00:00 +02:00,4253.05,1499.12,-2753.94
13.08.2026 15:00:00 +02:00,3879.51,1499.20,-2380.31
13.08.2026 16:00:00 +02:00,2674.99,1502.60,-1172.39
13.08.2026 17:00:00 +02:00,937.84,2224.59,1286.75
13.08.2026 18:00:00 +02:00,242.28,3743.43,3501.16
13.08.2026 19:00:00 +02:00,135.91,4229.46,4093.55
13.08.2026 20:00:00 +02:00,139.48,4318.92,4179.44
13.08.2026 21:00:00 +02:00,184.40,4372.53,4188.14
13.08.2026 22:00:00 +02:00,746.14,4319.67,3573.54
13.08.2026 23:00:00 +02:00,1023.81,4183.87,3160.06
14.08.2026 00:00:00 +02:00,1177.15,3236.81,2059.67
14.08.2026 01:00:00 +02:00,1205.48,3154.98,1949.50
14.08.2026 02:00:00 +02:00,1142.26,2931.51,1789.25
14.08.2026 03:00:00 +02:00,1196.26,2843.25,1646.99
14.08.2026 04:00:00 +02:00,1155.25,2878.42,1723.16
14.08.2026 05:00:00 +02:00,1213.05,3297.76,2084.72
14.08.2026 06:00:00 +02:00,1310.73,4171.74,2861.00
14.08.2026 07:00:00 +02:00,1217.08,3751.50,2534.42
14.08.2026 08:00:00 +02:00,1108.93,2635.57,1526.63
14.08.2026 09:00:00 +02:00,1458.62,1652.22,193.60
14.08.2026 10:00:00 +02:00,2926.95,1447.95,-1479.00
14.08.2026 11:00:00 +02:00,4050.91,1447.90,-2603.01
14.08.2026 12:00:00 +02:00,4016.60,1462.11,-2554.49
14.08.2026 13:00:00 +02:00,4286.55,1481.20,-2805.34
14.08.2026 14:00:00 +02:00,4333.27,1456.08,-2877.19
14.08.2026 15:00:00 +02:00,3910.74,1450.70,-2460.05
14.08.2026 16:00:00 +02:00,3076.30,1576.72,-1499.59
14.08.2026 17:00:00 +02:00,1360.40,2532.60,1172.20
14.08.2026 18:00:00 +02:00,999.60,4458.78,3459.18
14.08.2026 19:00:00 +02:00,830.53,4998.30,4167.77
14.08.2026 20:00:00 +02:00,724.59,4897.89,4173.30
14.08.2026 21:00:00 +02:00,1036.88,4827.96,3791.08
14.08.2026 22:00:00 +02:00,1078.27,4690.88,3612.61
14.08.2026 23:00:00 +02:00,1188.62,4689.81,3501.19
15.08.2026 00:00:00 +02:00,1209.84,4861.55,3651.71
15.08.2026 01:00:00 +02:00,1296.04,4591.67,3295.63
15.08.2026 02:00:00 +02:00,1253.12,4603.88,3350.76
15.08.2026 03:00:00 +02:00,1251.98,4515.96,3263.98
15.08.2026 04:00:00 +02:00,1262.16,4314.63,3052.47
15.08.2026 05:00:00 +02:00,1218.08,4611.15,3393.07
15.08.2026 06:00:00 +02:00,1264.46,4827.08,3562.61
15.08.2026 07:00:00 +02:00,1232.35,4513.42,3281.06
15.08.2026 08:00:00 +02:00,1213.70,4006.96,2793.26
15.08.2026 09:00:00 +02:00,1279.22,2794.35,1515.13
15.08.2026 10:00:00 +02:00,3077.70,2227.12,-850.58
15.08.2026 11:00:00 +02:00,4061.31,2227.16,-1834.14
15.08.2026 12:00:00 +02:00,4046.31,2239.90,-1806.42
15.08.2026 13:00:00 +02:00,4057.60,2206.32,-1851.28
15.08.2026 14:00:00 +02:00,4071.89,2196.43,-1875.45
15.08.2026 15:00:00 +02:00,3331.30,2252.33,-1078.97
15.08.2026 16:00:00 +02:00,2266.96,2382.56,115.60
15.08.2026 17:00:00 +02:00,1532.44,2977.75,1445.31
15.08.2026 18:00:00 +02:00,1396.99,4221.22,2824.23
15.08.2026 19:00:00 +02:00,1324.77,4643.50,3318.73
15.08.2026 20:00:00 +02:00,1444.01,4532.46,3088.45
15.08.2026 21:00:00 +02:00,1493.67,4753.61,3259.94
15.08.2026 22:00:00 +02:00,1267.47,4864.84,3597.38
15.08.2026 23:00:00 +02:00,1487.41,4880.24,3392.84
16.08.2026 00:00:00 +02:00,1430.07,4699.37,3269.30
16.08.2026 01:00:00 +02:00,1474.19,4667.54,3193.35
16.08.2026 02:00:00 +02:00,1625.45,4760.72,3135.26
16.08.2026 03:00:00 +02:00,1508.37,4628.62,3120.25
16.08.2026 04:00:00 +02:00,1549.55,4574.40,3024.84
16.08.2026 05:00:00 +02:00,1577.77,4623.71,3045.94
16.08.2026 06:00:00 +02:00,1405.17,4526.21,3121.04
16.08.2026 07:00:00 +02:00,1335.06,4161.50,2826.44
16.08.2026 08:00:00 +02:00,1395.67,3676.15,2280.47
16.08.2026 09:00:00 +02:00,1753.99,2439.88,685.89
16.08.2026 10:00:00 +02:00,3262.85,2181.90,-1080.95
16.08.2026 11:00:00 +02:00,3973.98,2149.88,-1824.09
16.08.2026 12:00:00 +02:00,4272.14,2119.72,-2152.42
16.08.2026 13:00:00 +02:00,4223.05,2111.11,-2111.94
16.08.2026 14:00:00 +02:00,4212.06,2114.14,-2097.93
16.08.2026 15:00:00 +02:00,3842.77,2241.99,-1600.78
16.08.2026 16:00:00 +02:00,2029.70,2389.15,359.45
16.08.2026 17:00:00 +02:00,1448.42,3614.90,2166.49
16.08.2026 18:00:00 +02:00,1386.17,4747.74,3361.57
16.08.2026 19:00:00 +02:00,1290.02,4907.35,3617.33
16.08.2026 20:00:00 +02:00,1402.17,4682.13,3279.97
16.08.2026 21:00:00 +02:00,1408.58,4839.41,3430.82
16.08.2026 22:00:00 +02:00,1307.59,4861.37,3553.78
16.08.2026 23:00:00 +02:00,1270.37,4756.23,3485.86
17.08.2026 00:00:00 +02:00,1317.65,4672.79,3355.14
17.08.2026 01:00:00 +02:00,1258.23,4671.33,3413.10
17.08.2026 02:00:00 +02:00,1267.40,4624.72,3357.32
17.08.2026 03:00:00 +02:00,1263.41,4759.18,3495.77
17.08.2026 04:00:00 +02:00,1288.73,4667.72,3378.99
17.08.2026 05:00:00 +02:00,1264.18,4820.59,3556.40
17.08.2026 06:00:00 +02:00,1257.65,4732.27,3474.63
17.08.2026 07:00:00 +02:00,880.51,4798.00,3917.49
17.08.2026 08:00:00 +02:00,889.74,4558.34,3668.60
17.08.2026 09:00:00 +02:00,1520.28,4602.87,3082.59
17.08.2026 10:00:00 +02:00,1572.16,4393.56,2821.40
17.08.2026 11:00:00 +02:00,1813.77,3750.63,1936.86
17.08.2026 12:00:00 +02:00,1877.27,2957.68,1080.41
17.08.2026 13:00:00 +02:00,2143.74,2659.42,515.67
17.08.2026 14:00:00 +02:00,2059.40,2471.78,412.39
17.08.2026 15:00:00 +02:00,2075.96,2885.33,809.37
17.08.2026 16:00:00 +02:00,1953.97,2879.45,925.48
17.08.2026 17:00:00 +02:00,1597.26,3467.11,1869.85
17.08.2026 18:00:00 +02:00,1401.40,4463.55,3062.15
17.08.2026 19:00:00 +02:00,1027.52,4622.56,3595.04
17.08.2026 20:00:00 +02:00,802.32,4360.96,3558.63
17.08.2026 21:00:00 +02:00,964.62,4455.60,3490.98
17.08.2026 22:00:00 +02:00,1733.14,5040.97,3307.84
17.08.2026 23:00:00 +02:00,1532.29,4970.97,3438.68
18.08.2026 00:00:00 +02:00,1682.70,4134.45,2451.74
18.08.2026 01:00:00 +02:00,1683.48,3427.52,1744.04
18.08.2026 02:00:00 +02:00,1636.84,3296.89,1660.05
18.08.2026 03:00:00 +02:00,1636.91,3305.99,1669.08
18.08.2026 04:00:00 +02:00,1845.99,3408.57,1562.58
18.08.2026 05:00:00 +02:00,1723.19,3562.41,1839.22
18.08.2026 06:00:00 +02:00,1525.65,3563.21,2037.56
18.08.2026 07:00:00 +02:00,1744.99,3924.69,2179.71
18.08.2026 08:00:00 +02:00,1858.42,3581.90,1723.48
18.08.2026 09:00:00 +02:00,1855.38,2844.78,989.40
18.08.2026 10:00:00 +02:00,2166.75,1755.82,-410.93
18.08.2026 11:00:00 +02:00,2230.94,1568.77,-662.17
18.08.2026 12:00:00 +02:00,2225.58,1358.24,-867.34
18.08.2026 13:00:00 +02:00,2461.06,1391.67,-1069.39
18.08.2026 14:00:00 +02:00,1681.33,704.93,-976.40
18.08.2026 15:00:00 +02:00,1313.46,539.54,-773.92
18.08.2026 16:00:00 +02:00,1262.05,774.34,-487.71
18.08.2026 17:00:00 +02:00,1233.72,2192.53,958.81
18.08.2026 18:00:00 +02:00,922.27,3502.26,2580.00
18.08.2026 19:00:00 +02:00,1010.66,3943.68,2933.02
18.08.2026 20:00:00 +02:00,1095.27,4047.37,2952.11
18.08.2026 21:00:00 +02:00,1260.93,3930.94,2670.01
18.08.2026 22:00:00 +02:00,1159.21,4201.59,3042.38
18.08.2026 23:00:00 +02:00,918.30,3764.36,2846.06
19.08.2026 00:00:00 +02:00,986.80,3594.88,2608.08
19.08.2026 01:00:00 +02:00,1146.77,3227.24,2080.46
19.08.2026 02:00:00 +02:00,1048.08,3055.15,2007.07
19.08.2026 03:00:00 +02:00,1034.33,2815.90,1781.57
19.08.2026 04:00:00 +02:00,1094.60,2641.22,1546.62
19.08.2026 05:00:00 +02:00,851.45,2886.15,2034.70
19.08.2026 06:00:00 +02:00,679.19,3354.65,2675.45
19.08.2026 07:00:00 +02:00,250.64,3531.67,3281.03
19.08.2026 08:00:00 +02:00,0.00,3653.54,3653.54
19.08.2026 09:00:00 +02:00,185.50,2395.42,2209.92
19.08.2026 10:00:00 +02:00,980.53,1584.28,603.74
19.08.2026 11:00:00 +02:00,1915.38,1497.03,-418.36
19.08.2026 12:00:00 +02:00,2747.43,1815.60,-931.83
19.08.2026 13:00:00 +02:00,3118.38,1834.24,-1284.14
