y,np_variabel,tids_fe,bruksareal,innt_form,innt_enhet,spot_enhet,gradtall,vekting,utvalg,N,n_kommuner,b_egd,b_spot_enhet,b_np,b_innt_enhet,r2_within,r2_overall,r2_ols_dummyer,mean_y,avvik_egd,avvik_spot,avvik_np,avvik_innt,avvik_r2,r2_variant,avvik_koef_sum,avstand
kwh_per_maler_nivaa,post_sep2025,ingen,uten,lineaer,1000_kr,ore_per_kwh,base17,uvektet,alle,10047,197,1.960245675891142,0.05451911420895418,67.61272091105256,1.3194397619392344,0.8694477946569245,0.8071441927541114,0.8868802901807185,1082.660038864159,1030.708250469022,110.03822841790836,821.5391838327563,548.7665674746811,0.054095253646844636,r2_ols_dummyer,2511.0522301943674,2511.106325448014
kwh_per_maler_nivaa,andel_privat,aar,med,lineaer,1000_kr,kr_per_mwh,base17,uvektet,alle,10047,197,1.9407874111587546,0.0013753132829715878,116.34451246733727,0.3280446712369714,0.8717035319877897,0.9435722958079977,0.8888348213326469,1082.660038864159,1020.4670585046077,3.7506265659431755,1414.383363349602,135.6852796820714,0.0063697694197928124,r2_overall,2574.286328102224,2574.292697871644
kwh_per_maler_nivaa,andel_privat,aar,uten,lineaer,1000_kr,kr_per_mwh,base17,uvektet,alle,10047,197,1.9407839421335213,0.0013696851179199163,116.3710429300229,0.3328973660607797,0.8717027031830278,0.9350146017422102,0.8888341031972932,1082.660038864159,1020.4652327018533,3.7393702358398326,1414.7061183701082,137.7072358586582,0.0027574640121478308,r2_overall,2576.6179571664597,2576.620714630472
kwh_per_maler_nivaa,andel_privat,aar_x_mnd,med,lineaer,kr,kr_per_mwh,base17,uvektet,alle,10047,197,0.914642409068693,0.07239372288907588,161.68343045782646,0.0003580063892132943,0.6243270555309393,0.7992253653404346,0.9162805315801251,1082.660038864159,480.39074161510155,145.78744577815175,1965.9517087326822,0.8508306711611274,0.02273834089150476,r2_ols_dummyer,2592.9807267970964,2593.003465137988
kwh_per_maler_nivaa,andel_privat,aar_x_mnd,uten,lineaer,kr,kr_per_mwh,base17,uvektet,alle,10047,197,0.9146290119828133,0.07234135198728418,161.80209824697687,0.00036092565251410704,0.624460717543336,0.7804134579535321,0.9162802689374072,1082.660038864159,480.38369051727017,145.68270397456837,1967.3953558026385,0.8496143114524554,0.022738621013857478,r2_ols_dummyer,2594.3113646059296,2594.3341032269436
kwh_per_maler_nivaa,andel_privat,aar,med,lineaer,1000_kr,ore_per_kwh,base17,uvektet,alle,10047,197,1.9407874111587546,0.013753132829715877,116.34451246733727,0.3280446712369714,0.8717035319877897,0.9435722958079977,0.8888348213326469,1082.660038864159,1020.4670585046077,28.506265659431755,1414.383363349602,135.6852796820714,0.0063697694197928124,r2_overall,2599.0419671957125,2599.0483369651324
kwh_per_maler_nivaa,post_okt2025,ingen,med,lineaer,1000_kr,kr_per_mwh,base17,uvektet,alle,10047,197,1.9470644845383798,0.0030525290768751118,85.91449694673841,1.2612716900333139,0.8705373772260823,0.8716354452307166,0.887824381961653,1082.660038864159,1023.7707813359893,7.105058153750224,1044.188527332584,524.5298708472142,0.053088329819056056,r2_ols_dummyer,2599.594237669538,2599.6473259993572
kwh_per_maler_nivaa,post_okt2025,ingen,uten,lineaer,1000_kr,kr_per_mwh,base17,uvektet,alle,10047,197,1.9470868527551843,0.0030413357320142765,85.98718266446048,1.261355099367083,0.8705359986005493,0.8343762355091131,0.8878231874225043,1082.660038864159,1023.7825540816759,7.082671464028553,1045.0727818060886,524.5646247362846,0.0530896038582505,r2_ols_dummyer,2600.502632088078,2600.555721691936
kwh_per_maler_nivaa,andel_privat,aar,uten,lineaer,1000_kr,ore_per_kwh,base17,uvektet,alle,10047,197,1.9407839421335213,0.013696851179199164,116.3710429300229,0.3328973660607797,0.8717027031830278,0.9350146017422102,0.8888341031972932,1082.660038864159,1020.4652327018533,28.39370235839833,1414.7061183701082,137.7072358586582,0.0027574640121478308,r2_overall,2601.2722892890183,2601.2750467530304
kwh_per_maler_nivaa,andel_privat,mnd,med,lineaer,kr,kr_per_mwh,base17,uvektet,alle,10047,197,1.3396850152401298,-0.006054230560879051,158.51402111676583,0.0009015321040871883,0.8906321009495961,0.8586219315149077,0.9052358788454403,1082.660038864159,704.0973764421736,11.108461121758104,1927.3944174789033,0.6243616232970048,0.034518047306484285,r2_ols_dummyer,2643.2246166661316,2643.259134713438
kwh_per_maler_nivaa,andel_privat,mnd,uten,lineaer,kr,kr_per_mwh,base17,uvektet,alle,10047,197,1.3398390201523105,-0.006079917558251422,158.69558795650113,0.0009014802207104271,0.8906291697611246,0.9055906354548221,0.9052333390554119,1082.660038864159,704.1784316591107,11.159835116502846,1929.6032598114493,0.6243832413706554,0.03413968061559075,r2_overall,2645.5659098284336,2645.6000495090493
kwh_per_maler_nivaa,post_okt2025,ingen,med,lineaer,1000_kr,ore_per_kwh,base17,uvektet,alle,10047,197,1.9470644845383798,0.03052529076875112,85.91449694673841,1.2612716900333139,0.8705373772260823,0.8716354452307166,0.887824381961653,1082.660038864159,1023.7707813359893,62.05058153750224,1044.188527332584,524.5298708472142,0.053088329819056056,r2_ols_dummyer,2654.5397610532896,2654.592849383109
kwh_per_maler_nivaa,post_okt2025,ingen,uten,lineaer,1000_kr,ore_per_kwh,base17,uvektet,alle,10047,197,1.9470868527551843,0.030413357320142765,85.98718266446048,1.261355099367083,0.8705359986005493,0.8343762355091131,0.8878231874225043,1082.660038864159,1023.7825540816759,61.82671464028553,1045.0727818060886,524.5646247362846,0.0530896038582505,r2_ols_dummyer,2655.246675264335,2655.299764868193
kwh_per_maler_nivaa,andel_husholdning,aar,med,lineaer,kr,kr_per_mwh,base17,uvektet,alle,10047,197,1.9402668625872592,0.001338753657014176,137.1273915301635,0.0002905385584099745,0.8718912286148084,0.9376402820122636,0.8889974550309947,1082.660038864159,1020.1930855722417,3.677507314028352,1667.216441972792,0.8789422673291774,4.296289703880294e-05,r2_overall,2691.965977126391,2691.966020089288
kwh_per_maler_nivaa,andel_husholdning,aar,uten,lineaer,kr,kr_per_mwh,base17,uvektet,alle,10047,197,1.9402631708001268,0.0013344396493965957,137.1648500916469,0.0002941745806875943,0.8718907609366078,0.9296026284604078,0.8889970498013611,1082.660038864159,1020.1911425263825,3.6688792987931915,1667.6721422341475,0.8774272580468357,0.008529619816117998,r2_overall,2692.4095913173696,2692.418120937186
kwh_per_maler_nivaa,post_sep2025,aar,med,lineaer,10000_kr,kr_per_mwh,base17,uvektet,alle,10047,197,1.9479916558412136,0.0016995257278480873,29.216870974579386,3.157763370982246,0.8709255566074261,0.9446831553912829,0.8881607281678321,1082.660038864159,1024.2587662322176,4.399051455696174,354.4363865520607,1314.7347379092691,0.007554559930975792,r2_overall,2697.8289421492436,2697.8364967091748
kwh_per_maler_nivaa,andel_husholdning,aar,med,lineaer,kr,ore_per_kwh,base17,uvektet,alle,10047,197,1.9402668625872592,0.013387536570141759,137.1273915301635,0.0002905385584099745,0.8718912286148084,0.9376402820122636,0.8889974550309947,1082.660038864159,1020.1930855722417,27.775073140283517,1667.216441972792,0.8789422673291774,4.296289703880294e-05,r2_overall,2716.063542952646,2716.063585915543
kwh_per_maler_nivaa,andel_husholdning,aar,uten,lineaer,kr,ore_per_kwh,base17,uvektet,alle,10047,197,1.9402631708001268,0.013344396493965956,137.1648500916469,0.0002941745806875943,0.8718907609366078,0.9296026284604078,0.8889970498013611,1082.660038864159,1020.1911425263825,27.68879298793191,1667.6721422341475,0.8774272580468357,0.008529619816117998,r2_overall,2716.4295050065084,2716.4380346263247
kwh_per_maler_nivaa,post_sep2025,aar,uten,lineaer,10000_kr,kr_per_mwh,base17,uvektet,alle,10047,197,1.9479898812938832,0.0016925593960942053,29.21751305126973,3.2195943300104224,0.8709242096233415,0.9340757533097758,0.8881595610450831,1082.660038864159,1024.2578322599386,4.38511879218841,354.44419770401134,1340.4976375043427,0.003758795531382487,r2_overall,2723.5847862604815,2723.5885450560127
kwh_per_maler_nivaa,post_sep2025,aar,med,lineaer,10000_kr,ore_per_kwh,base17,uvektet,alle,10047,197,1.9479916558412136,0.016995257278480874,29.216870974579386,3.157763370982246,0.8709255566074261,0.9446831553912829,0.8881607281678321,1082.660038864159,1024.2587662322176,34.99051455696175,354.4363865520607,1314.7347379092691,0.007554559930975792,r2_overall,2728.4204052505092,2728.4279598104404
kwh_per_maler_nivaa,andel_privat,aar_x_mnd,med,lineaer,1000_kr,kr_per_mwh,base17,uvektet,alle,10047,197,0.914642409068693,0.07239372288907588,161.68343045782646,0.3580063892132943,0.6243270555309393,0.7992253653404346,0.9162805315801251,1082.660038864159,480.39074161510155,145.78744577815175,1965.9517087326822,148.16932883887264,0.02273834089150476,r2_ols_dummyer,2740.299224964808,2740.3219633056997
kwh_per_maler_nivaa,andel_privat,aar_x_mnd,uten,lineaer,1000_kr,kr_per_mwh,base17,uvektet,alle,10047,197,0.9146290119828133,0.07234135198728418,161.80209824697687,0.360925652514107,0.624460717543336,0.7804134579535321,0.9162802689374072,1082.660038864159,480.38369051727017,145.68270397456837,1967.3953558026385,149.3856885475446,0.022738621013857478,r2_ols_dummyer,2742.847438842022,2742.870177463036
kwh_per_maler_nivaa,andel_privat,mnd,med,lineaer,kr,ore_per_kwh,base17,uvektet,alle,10047,197,1.3396850152401298,-0.060542305608790516,158.51402111676583,0.0009015321040871883,0.8906321009495961,0.8586219315149077,0.9052358788454403,1082.660038864159,704.0973764421736,120.08461121758103,1927.3944174789033,0.6243616232970048,0.034518047306484285,r2_ols_dummyer,2752.2007667619546,2752.235284809261
kwh_per_maler_nivaa,post_sep2025,aar,uten,lineaer,10000_kr,ore_per_kwh,base17,uvektet,alle,10047,197,1.9479898812938832,0.016925593960942054,29.21751305126973,3.2195943300104224,0.8709242096233415,0.9340757533097758,0.8881595610450831,1082.660038864159,1024.2578322599386,34.85118792188411,354.44419770401134,1340.4976375043427,0.003758795531382487,r2_overall,2754.0508553901764,2754.0546141857076
kwh_per_maler_nivaa,andel_privat,mnd,uten,lineaer,kr,ore_per_kwh,base17,uvektet,alle,10047,197,1.3398390201523105,-0.06079917558251422,158.69558795650113,0.0009014802207104271,0.8906291697611246,0.9055906354548221,0.9052333390554119,1082.660038864159,704.1784316591107,120.59835116502843,1929.6032598114493,0.6243832413706554,0.03413968061559075,r2_overall,2755.004425876959,2755.0385655575747
kwh_per_maler_nivaa,andel_husholdning,mnd,med,lineaer,kr,kr_per_mwh,base17,uvektet,alle,10047,197,1.3406865083830009,-0.006578920798602556,170.80101099981826,0.0008872024802805403,0.8908397720144136,0.8474356643670539,0.9054158198163973,1082.660038864159,704.6244780963162,12.15784159720511,2076.871180046451,0.6303322998831081,0.034326130741897075,r2_ols_dummyer,2794.283832039856,2794.318158170598
kwh_per_maler_nivaa,andel_husholdning,mnd,uten,lineaer,kr,kr_per_mwh,base17,uvektet,alle,10047,197,1.3408597240539277,-0.0066056290646147155,170.9969507320554,0.0008872047206880538,0.8908361251433098,0.902161968694654,0.9054126599080685,1082.660038864159,704.7156442389094,12.211258129229432,2079.2548750858323,0.6303313663799776,0.0343295009512921,r2_ols_dummyer,2796.812108820351,2796.8464383213022
kwh_per_maler_nivaa,andel_husholdning,aar,med,lineaer,1000_kr,kr_per_mwh,base17,uvektet,alle,10047,197,1.9402668625872592,0.001338753657014176,137.1273915301635,0.2905385584099745,0.8718912286148084,0.9376402820122636,0.8889974550309947,1082.660038864159,1020.1930855722417,3.677507314028352,1667.216441972792,120.05773267082272,4.296289703880294e-05,r2_overall,2811.1447675298846,2811.1448104927817
kwh_per_maler_nivaa,andel_husholdning,aar,uten,lineaer,1000_kr,kr_per_mwh,base17,uvektet,alle,10047,197,1.9402631708001268,0.0013344396493965957,137.1648500916469,0.2941745806875943,0.8718907609366078,0.9296026284604078,0.8889970498013611,1082.660038864159,1020.1911425263825,3.6688792987931915,1667.6721422341475,121.57274195316428,0.008529619816117998,r2_overall,2813.1049060124874,2813.1134356323037
kwh_per_maler_nivaa,andel_husholdning,aar,med,lineaer,1000_kr,ore_per_kwh,base17,uvektet,alle,10047,197,1.9402668625872592,0.013387536570141759,137.1273915301635,0.2905385584099745,0.8718912286148084,0.9376402820122636,0.8889974550309947,1082.660038864159,1020.1930855722417,27.775073140283517,1667.216441972792,120.05773267082272,4.296289703880294e-05,r2_overall,2835.2423333561396,2835.242376319037
kwh_per_maler_nivaa,andel_privat,ingen,med,lineaer,kr,kr_per_mwh,base17,uvektet,alle,10047,197,1.9430347090861892,0.0015341315309974062,148.90301379175824,0.0012232299294963644,0.8712598332033701,0.8775410217603533,0.8884503691695539,1082.660038864159,1021.649846887468,4.068263061994813,1810.4721872476673,0.49032086270984815,0.052420681346465554,r2_ols_dummyer,2836.68061805984,2836.7330387411866
kwh_per_maler_nivaa,andel_husholdning,aar,uten,lineaer,1000_kr,ore_per_kwh,base17,uvektet,alle,10047,197,1.9402631708001268,0.013344396493965956,137.1648500916469,0.2941745806875943,0.8718907609366078,0.9296026284604078,0.8889970498013611,1082.660038864159,1020.1911425263825,27.68879298793191,1667.6721422341475,121.57274195316428,0.008529619816117998,r2_overall,2837.124819701626,2837.1333493214424
kwh_per_maler_nivaa,andel_privat,ingen,uten,lineaer,kr,kr_per_mwh,base17,uvektet,alle,10047,197,1.9430517170090404,0.0015251524346432846,148.9938705239873,0.0012232995521776378,0.8712589724331546,0.8496232826220391,0.8884496233370591,1082.660038864159,1021.6587984258108,4.0503048692865695,1811.5775002918165,0.49029185325931757,0.05242147681627652,r2_ols_dummyer,2837.776895440173,2837.8293169169892
kwh_per_maler_nivaa,andel_privat,ingen,med,lineaer,kr,ore_per_kwh,base17,uvektet,alle,10047,197,1.9430347090861892,0.015341315309974062,148.90301379175824,0.0012232299294963644,0.8712598332033701,0.8775410217603533,0.8884503691695539,1082.660038864159,1021.649846887468,31.682630619948124,1810.4721872476673,0.49032086270984815,0.052420681346465554,r2_ols_dummyer,2864.2949856177934,2864.34740629914
kwh_per_maler_nivaa,andel_privat,ingen,uten,lineaer,kr,ore_per_kwh,base17,uvektet,alle,10047,197,1.9430517170090404,0.015251524346432845,148.9938705239873,0.0012232995521776378,0.8712589724331546,0.8496232826220391,0.8884496233370591,1082.660038864159,1021.6587984258108,31.503048692865686,1811.5775002918165,0.49029185325931757,0.05242147681627652,r2_ols_dummyer,2865.2296392637522,2865.2820607405683
kwh_per_maler_nivaa,andel_husholdning,mnd,med,lineaer,kr,ore_per_kwh,base17,uvektet,alle,10047,197,1.3406865083830009,-0.06578920798602556,170.80101099981826,0.0008872024802805403,0.8908397720144136,0.8474356643670539,0.9054158198163973,1082.660038864159,704.6244780963162,130.57841597205112,2076.871180046451,0.6303322998831081,0.034326130741897075,r2_ols_dummyer,2912.7044064147017,2912.738732545444
kwh_per_maler_nivaa,andel_husholdning,mnd,uten,lineaer,kr,ore_per_kwh,base17,uvektet,alle,10047,197,1.3408597240539277,-0.06605629064614715,170.9969507320554,0.0008872047206880538,0.8908361251433098,0.902161968694654,0.9054126599080685,1082.660038864159,704.7156442389094,131.1125812922943,2079.2548750858323,0.6303313663799776,0.0343295009512921,r2_ols_dummyer,2915.713431983416,2915.747761484367
kwh_per_maler_nivaa,andel_husholdning,ingen,med,lineaer,kr,kr_per_mwh,base17,uvektet,alle,10047,197,1.9421252906963946,0.0008878395938218929,161.54252012622769,0.0012046192292214327,0.8715055150191642,0.8878502128870487,0.8886632453568039,1082.660038864159,1021.1712056296814,2.7756791876437856,1964.2374711219913,0.49807532115773634,0.052193637631395194,r2_ols_dummyer,2988.682431260474,2988.7346248981053
kwh_per_maler_nivaa,andel_husholdning,ingen,uten,lineaer,kr,kr_per_mwh,base17,uvektet,alle,10047,197,1.9421472284354542,0.0008780546165262852,161.64571860657708,0.0012047264130588733,0.8715043365026095,0.8567570724525122,0.8886622242062967,1082.660038864159,1021.1827518081337,2.7561092330525705,1965.4929270873124,0.4980306612254694,0.05219472674243098,r2_ols_dummyer,2989.9298187897243,2989.982013516467
kwh_per_maler_nivaa,post_okt2025,aar,med,lineaer,10000_kr,kr_per_mwh,base17,uvektet,alle,10047,197,1.941879999086138,0.0012811607189873282,54.83458055375876,3.1549903977218996,0.8713851959327242,0.9443994664139946,0.8885589923485299,1082.660038864159,1021.0421047821778,3.5623214379746564,666.0873546685981,1313.5793323841249,0.007251990629260504,r2_overall,3004.2711132728755,3004.278365263505
kwh_per_maler_nivaa,andel_husholdning,ingen,med,lineaer,kr,ore_per_kwh,base17,uvektet,alle,10047,197,1.9421252906963946,0.008878395938218929,161.54252012622769,0.0012046192292214327,0.8715055150191642,0.8878502128870487,0.8886632453568039,1082.660038864159,1021.1712056296814,18.75679187643786,1964.2374711219913,0.49807532115773634,0.052193637631395194,r2_ols_dummyer,3004.6635439492684,3004.7157375868996
kwh_per_maler_nivaa,andel_husholdning,ingen,uten,lineaer,kr,ore_per_kwh,base17,uvektet,alle,10047,197,1.9421472284354542,0.008780546165262852,161.64571860657708,0.0012047264130588733,0.8715043365026095,0.8567570724525122,0.8886622242062967,1082.660038864159,1021.1827518081337,18.561092330525703,1965.4929270873124,0.4980306612254694,0.05219472674243098,r2_ols_dummyer,3005.7348018871976,3005.78699661394
kwh_per_maler_nivaa,andel_privat,mnd,med,lineaer,1000_kr,kr_per_mwh,base17,uvektet,alle,10047,197,1.3396850152401298,-0.006054230560879051,158.51402111676583,0.9015321040871883,0.8906321009495961,0.8586219315149077,0.9052358788454403,1082.660038864159,704.0973764421736,11.108461121758104,1927.3944174789033,374.6383767029952,0.034518047306484285,r2_ols_dummyer,3017.23863174583,3017.2731497931363
kwh_per_maler_nivaa,andel_privat,mnd,uten,lineaer,1000_kr,kr_per_mwh,base17,uvektet,alle,10047,197,1.3398390201523105,-0.006079917558251422,158.69558795650113,0.9014802207104271,0.8906291697611246,0.9055906354548221,0.9052333390554119,1082.660038864159,704.1784316591107,11.159835116502846,1929.6032598114493,374.6167586293447,0.03413968061559075,r2_overall,3019.5582852164075,3019.592424897023
kwh_per_maler_nivaa,post_okt2025,aar,med,lineaer,10000_kr,ore_per_kwh,base17,uvektet,alle,10047,197,1.941879999086138,0.012811607189873281,54.83458055375876,3.1549903977218996,0.8713851959327242,0.9443994664139946,0.8885589923485299,1082.660038864159,1021.0421047821778,26.623214379746564,666.0873546685981,1313.5793323841249,0.007251990629260504,r2_overall,3027.332006214647,3027.3392582052766
kwh_per_maler_nivaa,post_okt2025,aar,uten,lineaer,10000_kr,kr_per_mwh,base17,uvektet,alle,10047,197,1.941878119066505,0.0012742318452325899,54.835666857486714,3.2164229431133755,0.8713838662492224,0.9335725608444527,0.8885578402162354,1082.660038864159,1021.0411152981605,3.5484636904651796,666.1005700424175,1339.1762262972397,0.0042954769150461425,r2_overall,3029.866375328283,3029.870670805198
kwh_per_maler_nivaa,post_okt2025,aar,uten,lineaer,10000_kr,ore_per_kwh,base17,uvektet,alle,10047,197,1.941878119066505,0.012742318452325898,54.835666857486714,3.2164229431133755,0.8713838662492224,0.9335725608444527,0.8885578402162354,1082.660038864159,1021.0411152981605,26.484636904651797,666.1005700424175,1339.1762262972397,0.0042954769150461425,r2_overall,3052.8025485424696,3052.8068440193847
kwh_per_maler_nivaa,andel_privat,mnd,med,lineaer,1000_kr,ore_per_kwh,base17,uvektet,alle,10047,197,1.3396850152401298,-0.060542305608790516,158.51402111676583,0.9015321040871883,0.8906321009495961,0.8586219315149077,0.9052358788454403,1082.660038864159,704.0973764421736,120.08461121758103,1927.3944174789033,374.6383767029952,0.034518047306484285,r2_ols_dummyer,3126.214781841653,3126.2492998889593
kwh_per_maler_nivaa,andel_privat,mnd,uten,lineaer,1000_kr,ore_per_kwh,base17,uvektet,alle,10047,197,1.3398390201523105,-0.06079917558251422,158.69558795650113,0.9014802207104271,0.8906291697611246,0.9055906354548221,0.9052333390554119,1082.660038864159,704.1784316591107,120.59835116502843,1929.6032598114493,374.6167586293447,0.03413968061559075,r2_overall,3128.996801264933,3129.0309409455485
kwh_per_maler_nivaa,andel_husholdning,mnd,med,lineaer,1000_kr,kr_per_mwh,base17,uvektet,alle,10047,197,1.3406865083830009,-0.006578920798602556,170.80101099981826,0.8872024802805403,0.8908397720144136,0.8474356643670539,0.9054158198163973,1082.660038864159,704.6244780963162,12.15784159720511,2076.871180046451,368.6677001168918,0.034326130741897075,r2_ols_dummyer,3162.3211998568645,3162.3555259876066
kwh_per_maler_nivaa,andel_husholdning,mnd,uten,lineaer,1000_kr,kr_per_mwh,base17,uvektet,alle,10047,197,1.3408597240539277,-0.0066056290646147155,170.9969507320554,0.8872047206880538,0.8908361251433098,0.902161968694654,0.9054126599080685,1082.660038864159,704.7156442389094,12.211258129229432,2079.2548750858323,368.66863362002243,0.0343295009512921,r2_ols_dummyer,3164.8504110739937,3164.8847405749448
kwh_per_maler_nivaa,andel_husholdning,aar_x_mnd,med,lineaer,kr,kr_per_mwh,base17,uvektet,alle,10047,197,0.918771266238199,0.07525271446567741,214.06578031891337,0.00030313208698993626,0.6293132008529444,0.7679926874465817,0.9163798466448934,1082.660038864159,482.56382433589425,151.50542893135483,2603.2065732227907,0.8736949637541932,0.022632416121060827,r2_ols_dummyer,3238.149521453794,3238.1721538699153
kwh_per_maler_nivaa,andel_husholdning,aar_x_mnd,uten,lineaer,kr,kr_per_mwh,base17,uvektet,alle,10047,197,0.9187678790965612,0.07523756931175277,214.14248631109655,0.00030406722749635616,0.6293599491915642,0.7612839482916116,0.9163798186712011,1082.660038864159,482.56204162976906,151.47513862350553,2604.139736144727,0.8733053218765182,0.02263244595648345,r2_ols_dummyer,3239.050221719878,3239.0728541658345
kwh_per_maler_nivaa,andel_husholdning,mnd,med,lineaer,1000_kr,ore_per_kwh,base17,uvektet,alle,10047,197,1.3406865083830009,-0.06578920798602556,170.80101099981826,0.8872024802805403,0.8908397720144136,0.8474356643670539,0.9054158198163973,1082.660038864159,704.6244780963162,130.57841597205112,2076.871180046451,368.6677001168918,0.034326130741897075,r2_ols_dummyer,3280.74177423171,3280.7761003624523
kwh_per_maler_nivaa,andel_husholdning,mnd,uten,lineaer,1000_kr,ore_per_kwh,base17,uvektet,alle,10047,197,1.3408597240539277,-0.06605629064614715,170.9969507320554,0.8872047206880538,0.8908361251433098,0.902161968694654,0.9054126599080685,1082.660038864159,704.7156442389094,131.1125812922943,2079.2548750858323,368.66863362002243,0.0343295009512921,r2_ols_dummyer,3283.7517342370584,3283.7860637380095
kwh_per_maler_nivaa,andel_privat,ingen,med,lineaer,1000_kr,kr_per_mwh,base17,uvektet,alle,10047,197,1.9430347090861892,0.0015341315309974062,148.90301379175824,1.2232299294963644,0.8712598332033701,0.8775410217603533,0.8884503691695539,1082.660038864159,1021.649846887468,4.068263061994813,1810.4721872476673,508.6791372901519,0.052420681346465554,r2_ols_dummyer,3344.8694344872824,3344.921855168629
kwh_per_maler_nivaa,andel_privat,ingen,uten,lineaer,1000_kr,kr_per_mwh,base17,uvektet,alle,10047,197,1.9430517170090404,0.0015251524346432846,148.9938705239873,1.2232995521776378,0.8712589724331546,0.8496232826220391,0.8884496233370591,1082.660038864159,1021.6587984258108,4.0503048692865695,1811.5775002918165,508.7081467406825,0.05242147681627652,r2_ols_dummyer,3345.994750327596,3346.0471718044123
kwh_per_maler_nivaa,andel_husholdning,aar_x_mnd,med,lineaer,1000_kr,kr_per_mwh,base17,uvektet,alle,10047,197,0.918771266238199,0.07525271446567741,214.06578031891337,0.30313208698993627,0.6293132008529444,0.7679926874465817,0.9163798466448934,1082.660038864159,482.56382433589425,151.50542893135483,2603.2065732227907,125.30503624580679,0.022632416121060827,r2_ols_dummyer,3362.5808627358465,3362.6034951519678
kwh_per_maler_nivaa,andel_husholdning,aar_x_mnd,uten,lineaer,1000_kr,kr_per_mwh,base17,uvektet,alle,10047,197,0.9187678790965612,0.07523756931175277,214.14248631109655,0.3040672274963562,0.6293599491915642,0.7612839482916116,0.9163798186712011,1082.660038864159,482.56204162976906,151.47513862350553,2604.139736144727,125.69467812348175,0.02263244595648345,r2_ols_dummyer,3363.8715945214835,3363.89422696744
kwh_per_maler_nivaa,andel_privat,ingen,med,lineaer,1000_kr,ore_per_kwh,base17,uvektet,alle,10047,197,1.9430347090861892,0.015341315309974062,148.90301379175824,1.2232299294963644,0.8712598332033701,0.8775410217603533,0.8884503691695539,1082.660038864159,1021.649846887468,31.682630619948124,1810.4721872476673,508.6791372901519,0.052420681346465554,r2_ols_dummyer,3372.4838020452357,3372.5362227265823
kwh_per_maler_nivaa,andel_privat,ingen,uten,lineaer,1000_kr,ore_per_kwh,base17,uvektet,alle,10047,197,1.9430517170090404,0.015251524346432845,148.9938705239873,1.2232995521776378,0.8712589724331546,0.8496232826220391,0.8884496233370591,1082.660038864159,1021.6587984258108,31.503048692865686,1811.5775002918165,508.7081467406825,0.05242147681627652,r2_ols_dummyer,3373.4474941511753,3373.4999156279914
kwh_per_maler_nivaa,andel_husholdning,ingen,med,lineaer,1000_kr,kr_per_mwh,base17,uvektet,alle,10047,197,1.9421252906963946,0.0008878395938218929,161.54252012622769,1.2046192292214326,0.8715055150191642,0.8878502128870487,0.8886632453568039,1082.660038864159,1021.1712056296814,2.7756791876437856,1964.2374711219913,500.92467884226363,0.052193637631395194,r2_ols_dummyer,3489.1090347815802,3489.1612284192115
kwh_per_maler_nivaa,andel_husholdning,ingen,uten,lineaer,1000_kr,kr_per_mwh,base17,uvektet,alle,10047,197,1.9421472284354542,0.0008780546165262852,161.64571860657708,1.2047264130588733,0.8715043365026095,0.8567570724525122,0.8886622242062967,1082.660038864159,1021.1827518081337,2.7561092330525705,1965.4929270873124,500.9693387745306,0.05219472674243098,r2_ols_dummyer,3490.4011269030293,3490.453321629772
kwh_per_maler_nivaa,andel_husholdning,ingen,med,lineaer,1000_kr,ore_per_kwh,base17,uvektet,alle,10047,197,1.9421252906963946,0.008878395938218929,161.54252012622769,1.2046192292214326,0.8715055150191642,0.8878502128870487,0.8886632453568039,1082.660038864159,1021.1712056296814,18.75679187643786,1964.2374711219913,500.92467884226363,0.052193637631395194,r2_ols_dummyer,3505.0901474703746,3505.142341108006
kwh_per_maler_nivaa,andel_husholdning,ingen,uten,lineaer,1000_kr,ore_per_kwh,base17,uvektet,alle,10047,197,1.9421472284354542,0.008780546165262852,161.64571860657708,1.2047264130588733,0.8715043365026095,0.8567570724525122,0.8886622242062967,1082.660038864159,1021.1827518081337,18.561092330525703,1965.4929270873124,500.9693387745306,0.05219472674243098,r2_ols_dummyer,3506.2061100005026,3506.258304727245
kwh_per_maler_nivaa,andel_privat,aar,med,lineaer,10000_kr,kr_per_mwh,base17,uvektet,alle,10047,197,1.9407874111587546,0.0013753132829715878,116.34451246733727,3.280446712369714,0.8717035319877897,0.9435722958079977,0.8888348213326469,1082.660038864159,1020.4670585046077,3.7506265659431755,1414.383363349602,1365.852796820714,0.0063697694197928124,r2_overall,3804.453845240867,3804.460215010287
kwh_per_maler_nivaa,andel_privat,aar,uten,lineaer,10000_kr,kr_per_mwh,base17,uvektet,alle,10047,197,1.9407839421335213,0.0013696851179199163,116.3710429300229,3.328973660607797,0.8717027031830278,0.9350146017422102,0.8888341031972932,1082.660038864159,1020.4652327018533,3.7393702358398326,1414.7061183701082,1386.0723585865821,0.0027574640121478308,r2_overall,3824.9830798943835,3824.9858373583957
kwh_per_maler_nivaa,andel_privat,aar,med,lineaer,10000_kr,ore_per_kwh,base17,uvektet,alle,10047,197,1.9407874111587546,0.013753132829715877,116.34451246733727,3.280446712369714,0.8717035319877897,0.9435722958079977,0.8888348213326469,1082.660038864159,1020.4670585046077,28.506265659431755,1414.383363349602,1365.852796820714,0.0063697694197928124,r2_overall,3829.2094843343552,3829.215854103775
