modell,nullverdi,p_wcr,akseptert_5pst
D7_omraade_klasse_eksakt,0.04041534990403302,0.03515625,0
D7_omraade_klasse_eksakt,0.04042501490960414,0.03515625,0
D7_omraade_klasse_eksakt,0.040434679915175256,0.03515625,0
D7_omraade_klasse_eksakt,0.040444344920746375,0.03515625,0
D7_omraade_klasse_eksakt,0.040454009926317494,0.03515625,0
D7_omraade_klasse_eksakt,0.04046367493188861,0.03515625,0
D7_omraade_klasse_eksakt,0.04047333993745973,0.03515625,0
D7_omraade_klasse_eksakt,0.04048300494303085,0.03515625,0
D7_omraade_klasse_eksakt,0.04049266994860198,0.03515625,0
D7_omraade_klasse_eksakt,0.040502334954173096,0.03515625,0
D7_omraade_klasse_eksakt,0.040511999959744215,0.03515625,0
D7_omraade_klasse_eksakt,0.04052166496531534,0.03515625,0
D7_omraade_klasse_eksakt,0.04053132997088646,0.03515625,0
D7_omraade_klasse_eksakt,0.04054099497645758,0.03515625,0
D7_omraade_klasse_eksakt,0.0405506599820287,0.03515625,0
D7_omraade_klasse_eksakt,0.040560324987599816,0.03515625,0
D7_omraade_klasse_eksakt,0.040569989993170935,0.03515625,0
D7_omraade_klasse_eksakt,0.040579654998742054,0.03515625,0
D7_omraade_klasse_eksakt,0.04058932000431317,0.03515625,0
D7_omraade_klasse_eksakt,0.0405989850098843,0.03515625,0
D7_omraade_klasse_eksakt,0.04060865001545542,0.03515625,0
D7_omraade_klasse_eksakt,0.04061831502102654,0.03515625,0
D7_omraade_klasse_eksakt,0.04062798002659766,0.03515625,0
D7_omraade_klasse_eksakt,0.04063764503216878,0.03515625,0
D7_omraade_klasse_eksakt,0.0406473100377399,0.03515625,0
D7_omraade_klasse_eksakt,0.04065697504331102,0.03515625,0
D7_omraade_klasse_eksakt,0.04066664004888214,0.03515625,0
D7_omraade_klasse_eksakt,0.04067630505445326,0.03515625,0
D7_omraade_klasse_eksakt,0.040685970060024376,0.03515625,0
D7_omraade_klasse_eksakt,0.040695635065595495,0.03515625,0
D7_omraade_klasse_eksakt,0.040705300071166614,0.03515625,0
D7_omraade_klasse_eksakt,0.04071496507673774,0.03515625,0
D7_omraade_klasse_eksakt,0.04072463008230886,0.03515625,0
D7_omraade_klasse_eksakt,0.04073429508787998,0.03515625,0
D7_omraade_klasse_eksakt,0.040743960093451104,0.03515625,0
D7_omraade_klasse_eksakt,0.04075362509902222,0.03515625,0
D7_omraade_klasse_eksakt,0.04076329010459334,0.03515625,0
D7_omraade_klasse_eksakt,0.04077295511016446,0.03515625,0
D7_omraade_klasse_eksakt,0.04078262011573558,0.03515625,0
D7_omraade_klasse_eksakt,0.0407922851213067,0.03515625,0
D7_omraade_klasse_eksakt,0.04080195012687782,0.03515625,0
D7_omraade_klasse_eksakt,0.040811615132448936,0.03515625,0
D7_omraade_klasse_eksakt,0.04082128013802006,0.03515625,0
D7_omraade_klasse_eksakt,0.04083094514359118,0.03515625,0
D7_omraade_klasse_eksakt,0.0408406101491623,0.03515625,0
D7_omraade_klasse_eksakt,0.040850275154733426,0.03125,0
D7_omraade_klasse_eksakt,0.040859940160304545,0.03125,0
D7_omraade_klasse_eksakt,0.040869605165875664,0.03125,0
D7_omraade_klasse_eksakt,0.04087927017144678,0.03125,0
D7_omraade_klasse_eksakt,0.0408889351770179,0.03125,0
D7_omraade_klasse_eksakt,0.04089860018258902,0.03125,0
D7_omraade_klasse_eksakt,0.04090826518816014,0.03125,0
D7_omraade_klasse_eksakt,0.04091793019373126,0.03125,0
D7_omraade_klasse_eksakt,0.04092759519930238,0.03125,0
D7_omraade_klasse_eksakt,0.0409372602048735,0.02734375,0
D7_omraade_klasse_eksakt,0.04094692521044462,0.02734375,0
D7_omraade_klasse_eksakt,0.04095659021601575,0.02734375,0
D7_omraade_klasse_eksakt,0.04096625522158687,0.02734375,0
D7_omraade_klasse_eksakt,0.040975920227157986,0.02734375,0
D7_omraade_klasse_eksakt,0.040985585232729105,0.02734375,0
D7_omraade_klasse_eksakt,0.040995250238300224,0.02734375,0
D7_omraade_klasse_eksakt,0.04100491524387134,0.02734375,0
D7_omraade_klasse_eksakt,0.04101458024944246,0.02734375,0
D7_omraade_klasse_eksakt,0.04102424525501358,0.02734375,0
D7_omraade_klasse_eksakt,0.0410339102605847,0.02734375,0
D7_omraade_klasse_eksakt,0.041043575266155825,0.02734375,0
D7_omraade_klasse_eksakt,0.041053240271726944,0.02734375,0
D7_omraade_klasse_eksakt,0.04106290527729806,0.02734375,0
D7_omraade_klasse_eksakt,0.04107257028286919,0.02734375,0
D7_omraade_klasse_eksakt,0.04108223528844031,0.02734375,0
D7_omraade_klasse_eksakt,0.04109190029401143,0.02734375,0
D7_omraade_klasse_eksakt,0.041101565299582546,0.02734375,0
D7_omraade_klasse_eksakt,0.041111230305153665,0.02734375,0
D7_omraade_klasse_eksakt,0.041120895310724784,0.02734375,0
D7_omraade_klasse_eksakt,0.0411305603162959,0.02734375,0
D7_omraade_klasse_eksakt,0.04114022532186702,0.02734375,0
D7_omraade_klasse_eksakt,0.04114989032743815,0.02734375,0
D7_omraade_klasse_eksakt,0.041159555333009266,0.02734375,0
D7_omraade_klasse_eksakt,0.041169220338580385,0.02734375,0
D7_omraade_klasse_eksakt,0.04117888534415151,0.02734375,0
D7_omraade_klasse_eksakt,0.04118855034972263,0.0234375,0
D7_omraade_klasse_eksakt,0.04119821535529375,0.0234375,0
D7_omraade_klasse_eksakt,0.04120788036086487,0.0234375,0
D7_omraade_klasse_eksakt,0.04121754536643599,0.0234375,0
D7_omraade_klasse_eksakt,0.041227210372007106,0.0234375,0
D7_omraade_klasse_eksakt,0.041236875377578225,0.0234375,0
D7_omraade_klasse_eksakt,0.041246540383149344,0.0234375,0
D7_omraade_klasse_eksakt,0.04125620538872046,0.0234375,0
D7_omraade_klasse_eksakt,0.04126587039429159,0.0234375,0
D7_omraade_klasse_eksakt,0.04127553539986271,0.0234375,0
D7_omraade_klasse_eksakt,0.04128520040543383,0.0234375,0
D7_omraade_klasse_eksakt,0.04129486541100495,0.0234375,0
D7_omraade_klasse_eksakt,0.04130453041657607,0.0234375,0
D7_omraade_klasse_eksakt,0.04131419542214719,0.0234375,0
D7_omraade_klasse_eksakt,0.04132386042771831,0.0234375,0
D7_omraade_klasse_eksakt,0.04133352543328943,0.0234375,0
D7_omraade_klasse_eksakt,0.04134319043886055,0.0234375,0
D7_omraade_klasse_eksakt,0.041352855444431666,0.0234375,0
D7_omraade_klasse_eksakt,0.041362520450002785,0.0234375,0
D7_omraade_klasse_eksakt,0.04137218545557391,0.0234375,0
D7_omraade_klasse_eksakt,0.04138185046114503,0.0234375,0
D7_omraade_klasse_eksakt,0.04139151546671615,0.0234375,0
D7_omraade_klasse_eksakt,0.041401180472287274,0.0234375,0
D7_omraade_klasse_eksakt,0.04141084547785839,0.0234375,0
D7_omraade_klasse_eksakt,0.04142051048342951,0.0234375,0
D7_omraade_klasse_eksakt,0.04143017548900063,0.0234375,0
D7_omraade_klasse_eksakt,0.04143984049457175,0.0234375,0
D7_omraade_klasse_eksakt,0.04144950550014287,0.0234375,0
D7_omraade_klasse_eksakt,0.04145917050571399,0.0234375,0
D7_omraade_klasse_eksakt,0.04146883551128511,0.0234375,0
D7_omraade_klasse_eksakt,0.04147850051685623,0.0234375,0
D7_omraade_klasse_eksakt,0.04148816552242735,0.0234375,0
D7_omraade_klasse_eksakt,0.04149783052799847,0.0234375,0
D7_omraade_klasse_eksakt,0.0415074955335696,0.0234375,0
D7_omraade_klasse_eksakt,0.041517160539140716,0.0234375,0
D7_omraade_klasse_eksakt,0.041526825544711835,0.0234375,0
D7_omraade_klasse_eksakt,0.04153649055028295,0.0234375,0
D7_omraade_klasse_eksakt,0.04154615555585407,0.0234375,0
D7_omraade_klasse_eksakt,0.04155582056142519,0.0234375,0
D7_omraade_klasse_eksakt,0.04156548556699631,0.0234375,0
D7_omraade_klasse_eksakt,0.04157515057256743,0.0234375,0
D7_omraade_klasse_eksakt,0.04158481557813855,0.0234375,0
D7_omraade_klasse_eksakt,0.041594480583709674,0.0234375,0
D7_omraade_klasse_eksakt,0.04160414558928079,0.0234375,0
D7_omraade_klasse_eksakt,0.04161381059485191,0.0234375,0
D7_omraade_klasse_eksakt,0.04162347560042304,0.0234375,0
D7_omraade_klasse_eksakt,0.04163314060599416,0.0234375,0
D7_omraade_klasse_eksakt,0.041642805611565276,0.0234375,0
D7_omraade_klasse_eksakt,0.041652470617136395,0.0234375,0
D7_omraade_klasse_eksakt,0.041662135622707513,0.0234375,0
D7_omraade_klasse_eksakt,0.04167180062827863,0.0234375,0
D7_omraade_klasse_eksakt,0.04168146563384975,0.0234375,0
D7_omraade_klasse_eksakt,0.04169113063942087,0.0234375,0
D7_omraade_klasse_eksakt,0.041700795644991996,0.0234375,0
D7_omraade_klasse_eksakt,0.041710460650563115,0.0234375,0
D7_omraade_klasse_eksakt,0.041720125656134234,0.0234375,0
D7_omraade_klasse_eksakt,0.04172979066170536,0.0234375,0
D7_omraade_klasse_eksakt,0.04173945566727648,0.0234375,0
D7_omraade_klasse_eksakt,0.0417491206728476,0.0234375,0
D7_omraade_klasse_eksakt,0.04175878567841872,0.0234375,0
D7_omraade_klasse_eksakt,0.041768450683989836,0.0234375,0
D7_omraade_klasse_eksakt,0.041778115689560955,0.0234375,0
D7_omraade_klasse_eksakt,0.041787780695132073,0.0234375,0
D7_omraade_klasse_eksakt,0.04179744570070319,0.0234375,0
D7_omraade_klasse_eksakt,0.04180711070627431,0.0234375,0
D7_omraade_klasse_eksakt,0.04181677571184543,0.0234375,0
D7_omraade_klasse_eksakt,0.04182644071741656,0.0234375,0
D7_omraade_klasse_eksakt,0.04183610572298768,0.0234375,0
D7_omraade_klasse_eksakt,0.0418457707285588,0.0234375,0
D7_omraade_klasse_eksakt,0.04185543573412992,0.0234375,0
D7_omraade_klasse_eksakt,0.04186510073970104,0.0234375,0
D7_omraade_klasse_eksakt,0.04187476574527216,0.0234375,0
D7_omraade_klasse_eksakt,0.04188443075084328,0.0234375,0
D7_omraade_klasse_eksakt,0.041894095756414396,0.0234375,0
D7_omraade_klasse_eksakt,0.041903760761985515,0.0234375,0
D7_omraade_klasse_eksakt,0.041913425767556634,0.0234375,0
D7_omraade_klasse_eksakt,0.04192309077312775,0.0234375,0
D7_omraade_klasse_eksakt,0.041932755778698885,0.0234375,0
D7_omraade_klasse_eksakt,0.041942420784270004,0.0234375,0
D7_omraade_klasse_eksakt,0.04195208578984112,0.0234375,0
D7_omraade_klasse_eksakt,0.04196175079541224,0.0234375,0
D7_omraade_klasse_eksakt,0.04197141580098336,0.0234375,0
D7_omraade_klasse_eksakt,0.04198108080655448,0.0234375,0
D7_omraade_klasse_eksakt,0.0419907458121256,0.0234375,0
D7_omraade_klasse_eksakt,0.04200041081769672,0.0234375,0
D7_omraade_klasse_eksakt,0.04201007582326784,0.0234375,0
D7_omraade_klasse_eksakt,0.042019740828838956,0.0234375,0
D7_omraade_klasse_eksakt,0.042029405834410075,0.0234375,0
D7_omraade_klasse_eksakt,0.042039070839981194,0.0234375,0
D7_omraade_klasse_eksakt,0.042048735845552326,0.0234375,0
D7_omraade_klasse_eksakt,0.042058400851123445,0.0234375,0
D7_omraade_klasse_eksakt,0.042068065856694564,0.0234375,0
D7_omraade_klasse_eksakt,0.04207773086226568,0.0234375,0
D7_omraade_klasse_eksakt,0.0420873958678368,0.0234375,0
D7_omraade_klasse_eksakt,0.04209706087340792,0.0234375,0
D7_omraade_klasse_eksakt,0.04210672587897904,0.0234375,0
D7_omraade_klasse_eksakt,0.04211639088455016,0.0234375,0
D7_omraade_klasse_eksakt,0.04212605589012128,0.0234375,0
D7_omraade_klasse_eksakt,0.0421357208956924,0.0234375,0
D7_omraade_klasse_eksakt,0.042145385901263516,0.0234375,0
D7_omraade_klasse_eksakt,0.04215505090683465,0.0234375,0
D7_omraade_klasse_eksakt,0.04216471591240577,0.0234375,0
D7_omraade_klasse_eksakt,0.042174380917976886,0.0234375,0
D7_omraade_klasse_eksakt,0.042184045923548005,0.0234375,0
D7_omraade_klasse_eksakt,0.042193710929119124,0.0234375,0
D7_omraade_klasse_eksakt,0.04220337593469024,0.0234375,0
D7_omraade_klasse_eksakt,0.04221304094026136,0.0234375,0
D7_omraade_klasse_eksakt,0.04222270594583248,0.0234375,0
D7_omraade_klasse_eksakt,0.0422323709514036,0.0234375,0
D7_omraade_klasse_eksakt,0.04224203595697472,0.01953125,0
D7_omraade_klasse_eksakt,0.04225170096254584,0.01953125,0
D7_omraade_klasse_eksakt,0.04226136596811697,0.015625,0
D7_omraade_klasse_eksakt,0.04227103097368809,0.015625,0
D7_omraade_klasse_eksakt,0.04228069597925921,0.015625,0
D7_omraade_klasse_eksakt,0.04229036098483033,0.015625,0
D7_omraade_klasse_eksakt,0.042300025990401446,0.015625,0
D7_omraade_klasse_eksakt,0.042309690995972565,0.015625,0
D7_omraade_klasse_eksakt,0.042319356001543684,0.015625,0
D7_omraade_klasse_eksakt,0.0423290210071148,0.015625,0
D7_omraade_klasse_eksakt,0.04233868601268592,0.01171875,0
D7_omraade_klasse_eksakt,0.04234835101825704,0.01171875,0
D7_omraade_klasse_eksakt,0.04235801602382816,0.01171875,0
D7_omraade_klasse_eksakt,0.04236768102939928,0.01171875,0
D7_omraade_klasse_eksakt,0.04237734603497041,0.01171875,0
D7_omraade_klasse_eksakt,0.04238701104054153,0.01171875,0
D7_omraade_klasse_eksakt,0.04239667604611265,0.01171875,0
D7_omraade_klasse_eksakt,0.04240634105168377,0.01171875,0
D7_omraade_klasse_eksakt,0.04241600605725489,0.01171875,0
D7_omraade_klasse_eksakt,0.042425671062826006,0.01171875,0
D7_omraade_klasse_eksakt,0.042435336068397125,0.01171875,0
D7_omraade_klasse_eksakt,0.042445001073968244,0.01171875,0
D7_omraade_klasse_eksakt,0.04245466607953936,0.01171875,0
D7_omraade_klasse_eksakt,0.04246433108511048,0.01171875,0
D7_omraade_klasse_eksakt,0.0424739960906816,0.01171875,0
D7_omraade_klasse_eksakt,0.042483661096252734,0.01171875,0
D7_omraade_klasse_eksakt,0.04249332610182385,0.01171875,0
D7_omraade_klasse_eksakt,0.04250299110739497,0.01171875,0
D7_omraade_klasse_eksakt,0.04251265611296609,0.01171875,0
D7_omraade_klasse_eksakt,0.04252232111853721,0.01171875,0
D7_omraade_klasse_eksakt,0.04253198612410833,0.01171875,0
D7_omraade_klasse_eksakt,0.04254165112967945,0.01171875,0
D7_omraade_klasse_eksakt,0.042551316135250566,0.01171875,0
D7_omraade_klasse_eksakt,0.042560981140821685,0.01171875,0
D7_omraade_klasse_eksakt,0.042570646146392804,0.01171875,0
D7_omraade_klasse_eksakt,0.04258031115196392,0.01171875,0
D7_omraade_klasse_eksakt,0.042589976157535056,0.01171875,0
D7_omraade_klasse_eksakt,0.042599641163106175,0.01171875,0
D7_omraade_klasse_eksakt,0.042609306168677294,0.01171875,0
D7_omraade_klasse_eksakt,0.04261897117424841,0.01171875,0
D7_omraade_klasse_eksakt,0.04262863617981953,0.01171875,0
D7_omraade_klasse_eksakt,0.04263830118539065,0.01171875,0
D7_omraade_klasse_eksakt,0.04264796619096177,0.01171875,0
D7_omraade_klasse_eksakt,0.04265763119653289,0.01171875,0
D7_omraade_klasse_eksakt,0.04266729620210401,0.01171875,0
D7_omraade_klasse_eksakt,0.042676961207675126,0.01171875,0
D7_omraade_klasse_eksakt,0.042686626213246245,0.01171875,0
D7_omraade_klasse_eksakt,0.042696291218817364,0.01171875,0
D7_omraade_klasse_eksakt,0.0427059562243885,0.01171875,0
D7_omraade_klasse_eksakt,0.042715621229959616,0.01171875,0
D7_omraade_klasse_eksakt,0.042725286235530735,0.01171875,0
D7_omraade_klasse_eksakt,0.042734951241101854,0.01171875,0
D7_omraade_klasse_eksakt,0.04274461624667297,0.01171875,0
D7_omraade_klasse_eksakt,0.04275428125224409,0.01171875,0
D7_omraade_klasse_eksakt,0.04276394625781521,0.01171875,0
D7_omraade_klasse_eksakt,0.04277361126338633,0.01171875,0
D7_omraade_klasse_eksakt,0.04278327626895745,0.01171875,0
D7_omraade_klasse_eksakt,0.04279294127452857,0.01171875,0
D7_omraade_klasse_eksakt,0.042802606280099686,0.01171875,0
D7_omraade_klasse_eksakt,0.04281227128567082,0.01171875,0
D7_omraade_klasse_eksakt,0.04282193629124194,0.01171875,0
D7_omraade_klasse_eksakt,0.04283160129681306,0.01171875,0
D7_omraade_klasse_eksakt,0.042841266302384176,0.01171875,0
D7_omraade_klasse_eksakt,0.042850931307955295,0.01171875,0
D7_omraade_klasse_eksakt,0.042860596313526414,0.01171875,0
D7_omraade_klasse_eksakt,0.04287026131909753,0.01171875,0
D7_omraade_klasse_eksakt,0.04287992632466865,0.01171875,0
D7_omraade_klasse_eksakt,0.04288959133023977,0.01171875,0
D7_omraade_klasse_eksakt,0.04289925633581089,0.01171875,0
D7_omraade_klasse_eksakt,0.04290892134138201,0.01171875,0
D7_omraade_klasse_eksakt,0.04291858634695314,0.01171875,0
D7_omraade_klasse_eksakt,0.04292825135252426,0.01171875,0
D7_omraade_klasse_eksakt,0.04293791635809538,0.01171875,0
D7_omraade_klasse_eksakt,0.0429475813636665,0.01171875,0
D7_omraade_klasse_eksakt,0.04295724636923762,0.01171875,0
D7_omraade_klasse_eksakt,0.042966911374808736,0.01171875,0
D7_omraade_klasse_eksakt,0.042976576380379855,0.01171875,0
D7_omraade_klasse_eksakt,0.042986241385950974,0.01171875,0
D7_omraade_klasse_eksakt,0.04299590639152209,0.01171875,0
D7_omraade_klasse_eksakt,0.04300557139709321,0.01171875,0
D7_omraade_klasse_eksakt,0.04301523640266433,0.01171875,0
D7_omraade_klasse_eksakt,0.04302490140823545,0.01171875,0
D7_omraade_klasse_eksakt,0.04303456641380658,0.01171875,0
D7_omraade_klasse_eksakt,0.0430442314193777,0.01171875,0
D7_omraade_klasse_eksakt,0.04305389642494882,0.01171875,0
D7_omraade_klasse_eksakt,0.04306356143051994,0.01171875,0
D7_omraade_klasse_eksakt,0.04307322643609106,0.01171875,0
D7_omraade_klasse_eksakt,0.04308289144166218,0.01171875,0
D7_omraade_klasse_eksakt,0.043092556447233296,0.01171875,0
D7_omraade_klasse_eksakt,0.043102221452804415,0.01171875,0
D7_omraade_klasse_eksakt,0.043111886458375534,0.01171875,0
D7_omraade_klasse_eksakt,0.04312155146394665,0.01171875,0
D7_omraade_klasse_eksakt,0.04313121646951777,0.01171875,0
D7_omraade_klasse_eksakt,0.043140881475088905,0.01171875,0
D7_omraade_klasse_eksakt,0.043150546480660024,0.01171875,0
D7_omraade_klasse_eksakt,0.04316021148623114,0.01171875,0
D7_omraade_klasse_eksakt,0.04316987649180226,0.01171875,0
D7_omraade_klasse_eksakt,0.04317954149737338,0.01171875,0
D7_omraade_klasse_eksakt,0.0431892065029445,0.01171875,0
D7_omraade_klasse_eksakt,0.04319887150851562,0.01171875,0
D7_omraade_klasse_eksakt,0.04320853651408674,0.01171875,0
D7_omraade_klasse_eksakt,0.043218201519657856,0.01171875,0
D7_omraade_klasse_eksakt,0.043227866525228975,0.01171875,0
D7_omraade_klasse_eksakt,0.043237531530800094,0.01171875,0
D7_omraade_klasse_eksakt,0.04324719653637121,0.01171875,0
D7_omraade_klasse_eksakt,0.043256861541942346,0.01171875,0
D7_omraade_klasse_eksakt,0.043266526547513465,0.01171875,0
D7_omraade_klasse_eksakt,0.043276191553084584,0.01171875,0
D7_omraade_klasse_eksakt,0.0432858565586557,0.01171875,0
D7_omraade_klasse_eksakt,0.04329552156422682,0.01171875,0
D7_omraade_klasse_eksakt,0.04330518656979794,0.01171875,0
D7_omraade_klasse_eksakt,0.04331485157536906,0.01171875,0
D7_omraade_klasse_eksakt,0.04332451658094018,0.01171875,0
D7_omraade_klasse_eksakt,0.0433341815865113,0.01171875,0
D7_omraade_klasse_eksakt,0.043343846592082416,0.01171875,0
D7_omraade_klasse_eksakt,0.043353511597653535,0.01171875,0
D7_omraade_klasse_eksakt,0.04336317660322467,0.01171875,0
D7_omraade_klasse_eksakt,0.04337284160879579,0.01171875,0
D7_omraade_klasse_eksakt,0.043382506614366906,0.01171875,0
D7_omraade_klasse_eksakt,0.043392171619938025,0.01171875,0
D7_omraade_klasse_eksakt,0.043401836625509144,0.01171875,0
D7_omraade_klasse_eksakt,0.04341150163108026,0.01171875,0
D7_omraade_klasse_eksakt,0.04342116663665138,0.01171875,0
D7_omraade_klasse_eksakt,0.0434308316422225,0.01171875,0
D7_omraade_klasse_eksakt,0.04344049664779362,0.01171875,0
D7_omraade_klasse_eksakt,0.04345016165336474,0.01171875,0
D7_omraade_klasse_eksakt,0.04345982665893586,0.01171875,0
D7_omraade_klasse_eksakt,0.04346949166450699,0.01171875,0
D7_omraade_klasse_eksakt,0.04347915667007811,0.01171875,0
D7_omraade_klasse_eksakt,0.04348882167564923,0.01171875,0
D7_omraade_klasse_eksakt,0.04349848668122035,0.01171875,0
D7_omraade_klasse_eksakt,0.043508151686791466,0.01171875,0
D7_omraade_klasse_eksakt,0.043517816692362585,0.01171875,0
D7_omraade_klasse_eksakt,0.043527481697933704,0.01171875,0
D7_omraade_klasse_eksakt,0.04353714670350482,0.01171875,0
D7_omraade_klasse_eksakt,0.04354681170907594,0.01171875,0
D7_omraade_klasse_eksakt,0.04355647671464706,0.01171875,0
D7_omraade_klasse_eksakt,0.04356614172021818,0.01171875,0
D7_omraade_klasse_eksakt,0.0435758067257893,0.01171875,0
D7_omraade_klasse_eksakt,0.04358547173136043,0.01171875,0
D7_omraade_klasse_eksakt,0.04359513673693155,0.01171875,0
D7_omraade_klasse_eksakt,0.04360480174250267,0.01171875,0
D7_omraade_klasse_eksakt,0.04361446674807379,0.01171875,0
D7_omraade_klasse_eksakt,0.04362413175364491,0.01171875,0
D7_omraade_klasse_eksakt,0.043633796759216026,0.01171875,0
D7_omraade_klasse_eksakt,0.043643461764787145,0.01171875,0
D7_omraade_klasse_eksakt,0.043653126770358264,0.01171875,0
D7_omraade_klasse_eksakt,0.04366279177592938,0.01171875,0
D7_omraade_klasse_eksakt,0.0436724567815005,0.01171875,0
D7_omraade_klasse_eksakt,0.04368212178707162,0.01171875,0
D7_omraade_klasse_eksakt,0.04369178679264275,0.01171875,0
D7_omraade_klasse_eksakt,0.04370145179821387,0.01171875,0
D7_omraade_klasse_eksakt,0.04371111680378499,0.01171875,0
D7_omraade_klasse_eksakt,0.04372078180935611,0.01171875,0
D7_omraade_klasse_eksakt,0.04373044681492723,0.01171875,0
D7_omraade_klasse_eksakt,0.04374011182049835,0.01171875,0
D7_omraade_klasse_eksakt,0.04374977682606947,0.01171875,0
D7_omraade_klasse_eksakt,0.043759441831640586,0.01171875,0
D7_omraade_klasse_eksakt,0.043769106837211705,0.01171875,0
D7_omraade_klasse_eksakt,0.043778771842782824,0.01171875,0
D7_omraade_klasse_eksakt,0.04378843684835394,0.01171875,0
D7_omraade_klasse_eksakt,0.043798101853925075,0.01171875,0
D7_omraade_klasse_eksakt,0.043807766859496194,0.01171875,0
D7_omraade_klasse_eksakt,0.04381743186506731,0.01171875,0
D7_omraade_klasse_eksakt,0.04382709687063843,0.01171875,0
D7_omraade_klasse_eksakt,0.04383676187620955,0.01171875,0
D7_omraade_klasse_eksakt,0.04384642688178067,0.01171875,0
D7_omraade_klasse_eksakt,0.04385609188735179,0.01171875,0
D7_omraade_klasse_eksakt,0.04386575689292291,0.01171875,0
D7_omraade_klasse_eksakt,0.04387542189849403,0.01171875,0
D7_omraade_klasse_eksakt,0.043885086904065146,0.01171875,0
D7_omraade_klasse_eksakt,0.043894751909636265,0.01171875,0
D7_omraade_klasse_eksakt,0.043904416915207384,0.01171875,0
D7_omraade_klasse_eksakt,0.04391408192077852,0.01171875,0
D7_omraade_klasse_eksakt,0.043923746926349636,0.01171875,0
D7_omraade_klasse_eksakt,0.043933411931920754,0.01171875,0
D7_omraade_klasse_eksakt,0.04394307693749187,0.01171875,0
D7_omraade_klasse_eksakt,0.04395274194306299,0.01171875,0
D7_omraade_klasse_eksakt,0.04396240694863411,0.01171875,0
D7_omraade_klasse_eksakt,0.04397207195420523,0.01171875,0
D7_omraade_klasse_eksakt,0.04398173695977635,0.01171875,0
D7_omraade_klasse_eksakt,0.04399140196534747,0.01171875,0
D7_omraade_klasse_eksakt,0.04400106697091859,0.01171875,0
D7_omraade_klasse_eksakt,0.044010731976489706,0.01171875,0
D7_omraade_klasse_eksakt,0.04402039698206084,0.01171875,0
D7_omraade_klasse_eksakt,0.04403006198763196,0.01171875,0
D7_omraade_klasse_eksakt,0.04403972699320308,0.01171875,0
D7_omraade_klasse_eksakt,0.044049391998774196,0.01171875,0
D7_omraade_klasse_eksakt,0.044059057004345314,0.01171875,0
D7_omraade_klasse_eksakt,0.04406872200991643,0.01171875,0
D7_omraade_klasse_eksakt,0.04407838701548755,0.01171875,0
D7_omraade_klasse_eksakt,0.04408805202105867,0.01171875,0
D7_omraade_klasse_eksakt,0.04409771702662979,0.01171875,0
D7_omraade_klasse_eksakt,0.04410738203220091,0.01171875,0
D7_omraade_klasse_eksakt,0.04411704703777203,0.01171875,0
D7_omraade_klasse_eksakt,0.04412671204334316,0.01171875,0
D7_omraade_klasse_eksakt,0.04413637704891428,0.01171875,0
D7_omraade_klasse_eksakt,0.0441460420544854,0.01171875,0
D7_omraade_klasse_eksakt,0.04415570706005652,0.01171875,0
D7_omraade_klasse_eksakt,0.04416537206562764,0.01171875,0
D7_omraade_klasse_eksakt,0.044175037071198756,0.01171875,0
D7_omraade_klasse_eksakt,0.044184702076769874,0.01171875,0
D7_omraade_klasse_eksakt,0.04419436708234099,0.01171875,0
D7_omraade_klasse_eksakt,0.04420403208791211,0.01171875,0
D7_omraade_klasse_eksakt,0.04421369709348323,0.01171875,0
D7_omraade_klasse_eksakt,0.04422336209905435,0.01171875,0
D7_omraade_klasse_eksakt,0.04423302710462547,0.01171875,0
D7_omraade_klasse_eksakt,0.0442426921101966,0.01171875,0
D7_omraade_klasse_eksakt,0.04425235711576772,0.01171875,0
D7_omraade_klasse_eksakt,0.04426202212133884,0.01171875,0
D7_omraade_klasse_eksakt,0.04427168712690996,0.01171875,0
D7_omraade_klasse_eksakt,0.04428135213248108,0.01171875,0
D7_omraade_klasse_eksakt,0.0442910171380522,0.01171875,0
D7_omraade_klasse_eksakt,0.044300682143623316,0.01171875,0
D7_omraade_klasse_eksakt,0.044310347149194435,0.01171875,0
D7_omraade_klasse_eksakt,0.04432001215476555,0.01171875,0
D7_omraade_klasse_eksakt,0.04432967716033667,0.01171875,0
D7_omraade_klasse_eksakt,0.04433934216590779,0.01171875,0
D7_omraade_klasse_eksakt,0.044349007171478924,0.01171875,0
D7_omraade_klasse_eksakt,0.04435867217705004,0.01171875,0
D7_omraade_klasse_eksakt,0.04436833718262116,0.01171875,0
D7_omraade_klasse_eksakt,0.04437800218819228,0.01171875,0
D7_omraade_klasse_eksakt,0.0443876671937634,0.01171875,0
D7_omraade_klasse_eksakt,0.04439733219933452,0.01171875,0
D7_omraade_klasse_eksakt,0.04440699720490564,0.01171875,0
D7_omraade_klasse_eksakt,0.04441666221047676,0.01171875,0
D7_omraade_klasse_eksakt,0.044426327216047876,0.01171875,0
D7_omraade_klasse_eksakt,0.044435992221618995,0.01171875,0
D7_omraade_klasse_eksakt,0.044445657227190113,0.01171875,0
D7_omraade_klasse_eksakt,0.04445532223276123,0.01171875,0
D7_omraade_klasse_eksakt,0.044464987238332365,0.01171875,0
D7_omraade_klasse_eksakt,0.044474652243903484,0.01171875,0
D7_omraade_klasse_eksakt,0.0444843172494746,0.01171875,0
D7_omraade_klasse_eksakt,0.04449398225504572,0.01171875,0
D7_omraade_klasse_eksakt,0.04450364726061684,0.01171875,0
